timestamp,node_id,tilt_x_deg,tilt_y_deg,strain_delta_ue,vib_rms_g,vib_peak_g,vib_dominant_freq_hz,crack_status,temperature_c,humidity_pct,pressure_hpa
2026-03-25 23:00:00,N5,0.40868,0.26467,11.291,0.05953,0.16699,13.32,1,32.33,63.29,1006.13
2026-03-25 23:05:00,N1,0.404,0.25902,10.481,0.04419,0.10282,11.43,1,32.46,69.41,1004.51
2026-03-25 23:05:00,N2,1.57602,1.04525,39.844,0.09925,0.30021,2.0,0,32.08,65.32,1005.63
2026-03-25 23:05:00,N3,1.69747,1.14271,42.22,0.10201,0.27809,2.13,0,31.85,69.24,1006.78
2026-03-25 23:05:00,N4,1.41636,0.96765,35.205,0.10459,0.27568,2.95,0,32.41,65.37,1006.0
2026-03-25 23:05:00,N5,0.41259,0.26497,10.619,0.04684,0.10461,12.29,1,32.46,69.83,1005.94
2026-03-25 23:10:00,N1,0.40314,0.28256,10.541,0.04377,0.11951,12.47,1,32.5,68.55,1005.15
2026-03-25 23:10:00,N2,1.55537,1.05903,38.805,0.09083,0.26224,3.53,0,31.79,68.55,1005.71
2026-03-25 23:10:00,N3,1.70248,1.15967,43.402,0.11698,0.33904,2.14,0,32.7,67.89,1006.5
2026-03-25 23:10:00,N4,1.41467,0.95933,36.553,0.08823,0.24455,2.0,0,33.28,65.78,1006.26
2026-03-25 23:10:00,N5,0.38459,0.252,12.325,0.04162,0.09393,6.36,1,32.21,65.36,1005.02
2026-03-25 23:15:00,N1,0.41044,0.27458,10.134,0.0457,0.10168,14.74,1,31.71,70.44,1005.99
2026-03-25 23:15:00,N2,1.58203,1.03217,38.966,0.11141,0.32231,2.0,0,32.52,67.94,1006.04
2026-03-25 23:15:00,N3,1.68229,1.13265,41.392,0.10915,0.33527,2.0,0,32.46,68.85,1006.19
2026-03-25 23:15:00,N4,1.40928,0.94183,35.47,0.08832,0.25058,2.0,0,32.42,65.74,1005.32
2026-03-25 23:15:00,N5,0.37519,0.24567,11.016,0.04206,0.10886,12.14,1,31.84,68.02,1005.75
2026-03-25 23:20:00,N1,0.39407,0.27103,11.372,0.05674,0.12971,11.66,1,33.1,69.15,1004.53
2026-03-25 23:20:00,N2,1.55091,1.06839,39.704,0.0985,0.29415,2.0,0,32.6,64.49,1006.55
2026-03-25 23:20:00,N3,1.71966,1.1381,43.086,0.09415,0.29008,4.72,0,31.31,70.26,1004.61
2026-03-25 23:20:00,N4,1.43036,0.9575,37.204,0.06975,0.21532,2.0,0,33.31,70.56,1004.46
2026-03-25 23:20:00,N5,0.38437,0.25813,10.04,0.04627,0.11157,6.49,1,33.25,73.2,1004.77
2026-03-25 23:25:00,N1,0.37695,0.27437,10.572,0.04959,0.13725,9.24,1,33.63,66.24,1005.83
2026-03-25 23:25:00,N2,1.58703,1.04219,38.276,0.09699,0.27379,2.0,0,32.89,71.68,1005.28
2026-03-25 23:25:00,N3,1.68655,1.13856,43.365,0.09945,0.30723,2.94,0,32.84,66.9,1005.68
2026-03-25 23:25:00,N4,1.43157,0.9583,35.643,0.08475,0.2476,2.0,0,33.13,69.87,1004.36
2026-03-25 23:25:00,N5,0.38668,0.25327,11.313,0.06275,0.17877,12.45,1,33.6,67.99,1005.7
2026-03-25 23:30:00,N1,0.4047,0.25202,8.917,0.03451,0.10324,15.15,1,32.97,68.49,1005.78
2026-03-25 23:30:00,N2,1.56845,1.04515,39.716,0.09841,0.29805,2.75,0,33.18,69.8,1005.82
2026-03-25 23:30:00,N3,1.69824,1.13756,43.553,0.10059,0.2921,2.0,0,33.18,68.8,1005.88
2026-03-25 23:30:00,N4,1.42248,0.95329,36.287,0.07204,0.21553,2.53,0,32.9,66.86,1006.14
2026-03-25 23:30:00,N5,0.41282,0.26936,11.714,0.06212,0.14168,12.19,1,33.25,67.93,1005.9
2026-03-25 23:35:00,N1,0.39305,0.27423,10.546,0.03145,0.09232,12.94,1,33.47,71.15,1006.14
2026-03-25 23:35:00,N2,1.57648,1.0448,40.476,0.08999,0.27821,2.0,0,32.59,70.53,1005.13
2026-03-25 23:35:00,N3,1.70466,1.148,43.754,0.10722,0.3086,2.64,0,34.26,71.55,1007.74
2026-03-25 23:35:00,N4,1.41915,0.95441,35.055,0.0799,0.23651,5.52,0,32.63,71.71,1006.37
2026-03-25 23:35:00,N5,0.40276,0.27843,8.702,0.03922,0.11214,13.87,1,32.46,71.19,1005.78
2026-03-25 23:40:00,N1,0.38826,0.26325,9.966,0.04514,0.1198,11.15,1,33.57,67.27,1007.15
2026-03-25 23:40:00,N2,1.54759,1.05638,39.487,0.09536,0.27361,7.24,0,32.63,68.74,1005.5
2026-03-25 23:40:00,N3,1.70783,1.14529,43.006,0.0964,0.28905,2.0,0,33.48,71.59,1006.64
2026-03-25 23:40:00,N4,1.42815,0.96389,35.752,0.07651,0.2266,2.0,0,32.89,71.39,1007.08
2026-03-25 23:40:00,N5,0.4228,0.25959,9.892,0.03726,0.11354,6.91,1,33.76,73.05,1005.87
2026-03-25 23:45:00,N1,0.38511,0.27027,10.437,0.04945,0.14724,10.1,1,34.13,67.85,1005.73
2026-03-25 23:45:00,N2,1.5619,1.04051,39.1,0.10536,0.29902,7.07,0,33.13,69.46,1005.78
2026-03-25 23:45:00,N3,1.69358,1.11286,42.371,0.09019,0.27273,2.0,0,33.25,70.11,1006.7
2026-03-25 23:45:00,N4,1.41631,0.98001,34.742,0.09272,0.27919,4.46,0,34.23,70.45,1006.39
2026-03-25 23:45:00,N5,0.39988,0.27472,9.98,0.02412,0.07452,12.29,1,33.74,70.47,1004.29
2026-03-25 23:50:00,N1,0.40782,0.27205,10.941,0.06434,0.16957,5.67,1,33.68,71.08,1006.56
2026-03-25 23:50:00,N2,1.58388,1.04352,40.151,0.08435,0.25224,2.0,0,33.8,69.17,1007.04
2026-03-25 23:50:00,N3,1.71696,1.10824,44.29,0.0903,0.26151,2.0,0,34.22,69.73,1007.0
2026-03-25 23:50:00,N4,1.4275,0.95878,36.101,0.07506,0.22422,3.16,0,33.66,72.26,1005.19
2026-03-25 23:50:00,N5,0.39109,0.28577,9.697,0.05146,0.13469,9.38,1,33.14,67.1,1005.2
2026-03-25 23:55:00,N1,0.41726,0.25321,11.305,0.02896,0.07541,13.32,1,34.01,70.49,1005.84
2026-03-25 23:55:00,N2,1.55963,1.05472,40.902,0.10055,0.2849,5.09,0,33.82,72.48,1004.84
2026-03-25 23:55:00,N3,1.70034,1.14014,42.839,0.10309,0.28593,2.0,0,35.33,66.82,1007.07
2026-03-25 23:55:00,N4,1.45282,0.94485,36.441,0.07726,0.22697,2.0,0,34.15,73.97,1006.41
2026-03-25 23:55:00,N5,0.41408,0.25841,9.874,0.0539,0.1296,13.03,1,34.17,70.96,1007.19
2026-03-26 00:00:00,N1,0.37575,0.27395,10.087,0.05111,0.12678,12.03,1,33.54,68.13,1005.71
2026-03-26 00:00:00,N2,1.60169,1.02984,40.408,0.1146,0.29884,5.85,0,33.89,70.95,1005.36
2026-03-26 00:00:00,N3,1.71841,1.15073,43.351,0.09465,0.29087,6.25,0,34.4,70.35,1005.45
2026-03-26 00:00:00,N4,1.44318,0.96064,36.73,0.07777,0.24099,7.0,0,33.71,70.96,1005.3
2026-03-26 00:00:00,N5,0.40111,0.2629,10.286,0.05424,0.1404,10.51,1,34.33,70.49,1006.45
2026-03-26 00:05:00,N1,0.40347,0.26487,10.696,0.03738,0.11035,9.36,1,33.54,70.94,1005.32
2026-03-26 00:05:00,N2,1.60173,1.04454,39.925,0.09382,0.26982,2.0,0,34.74,73.45,1006.96
2026-03-26 00:05:00,N3,1.68308,1.15379,42.61,0.11542,0.34621,2.0,0,34.77,72.09,1005.69
2026-03-26 00:05:00,N4,1.41588,0.95349,34.591,0.08799,0.24353,2.0,0,34.7,68.79,1006.31
2026-03-26 00:05:00,N5,0.39077,0.25622,11.32,0.03323,0.09519,11.53,1,34.08,70.44,1005.68
2026-03-26 00:10:00,N1,0.38902,0.2525,9.167,0.05996,0.17726,6.76,1,34.21,70.34,1005.37
2026-03-26 00:10:00,N2,1.57198,1.05803,39.392,0.08356,0.25092,2.0,0,34.47,73.8,1005.22
2026-03-26 00:10:00,N3,1.72712,1.13418,43.055,0.1096,0.31596,4.69,0,34.94,76.76,1005.4
2026-03-26 00:10:00,N4,1.43843,0.9386,36.08,0.10418,0.28928,2.87,0,33.96,73.07,1006.31
2026-03-26 00:10:00,N5,0.40197,0.26757,10.561,0.03535,0.1029,12.77,1,34.77,70.41,1006.91
2026-03-26 00:15:00,N1,0.37306,0.26589,9.666,0.0387,0.11545,15.04,1,34.18,73.1,1006.35
2026-03-26 00:15:00,N2,1.59332,1.05652,40.322,0.09231,0.27207,5.41,0,34.9,73.5,1004.65
2026-03-26 00:15:00,N3,1.7112,1.14725,43.742,0.10115,0.294,2.0,0,34.59,72.55,1004.96
2026-03-26 00:15:00,N4,1.43619,0.95884,35.074,0.09253,0.26615,2.0,0,34.72,73.22,1005.62
2026-03-26 00:15:00,N5,0.39595,0.25851,10.077,0.02994,0.0793,12.38,1,33.83,71.65,1006.46
2026-03-26 00:20:00,N1,0.39773,0.26816,9.593,0.05417,0.11184,7.21,1,35.02,70.78,1006.04
2026-03-26 00:20:00,N2,1.55995,1.04885,38.444,0.09243,0.28197,5.42,0,35.27,73.98,1006.97
2026-03-26 00:20:00,N3,1.72384,1.169,43.776,0.09143,0.27717,5.04,0,34.75,68.85,1005.48
2026-03-26 00:20:00,N4,1.42974,0.95546,36.739,0.08933,0.26888,7.3,0,34.76,71.14,1005.64
2026-03-26 00:20:00,N5,0.40758,0.28798,10.505,0.06201,0.17465,5.68,1,34.61,73.67,1003.97
2026-03-26 00:25:00,N1,0.38347,0.27531,10.875,0.06753,0.17803,5.55,1,34.27,71.04,1005.69
2026-03-26 00:25:00,N2,1.57926,1.03114,38.201,0.08709,0.26021,6.25,0,35.15,71.29,1006.0
2026-03-26 00:25:00,N3,1.71453,1.13338,42.194,0.09104,0.26338,3.88,0,35.06,72.0,1005.85
2026-03-26 00:25:00,N4,1.41778,0.9837,35.266,0.10229,0.29357,2.0,0,35.67,75.28,1005.96
2026-03-26 00:25:00,N5,0.38425,0.26493,10.444,0.04805,0.1066,15.13,1,35.27,72.67,1005.95
2026-03-26 00:30:00,N1,0.37274,0.23978,11.435,0.04729,0.12156,13.17,1,35.69,70.43,1003.81
2026-03-26 00:30:00,N2,1.56746,1.06994,39.413,0.08791,0.26182,2.0,0,35.24,73.61,1005.31
2026-03-26 00:30:00,N3,1.71299,1.13274,41.836,0.11172,0.33688,5.73,0,35.17,73.65,1006.12
2026-03-26 00:30:00,N4,1.45624,0.97478,35.012,0.09398,0.2795,4.66,0,35.07,72.24,1005.79
2026-03-26 00:30:00,N5,0.42506,0.27941,9.518,0.04421,0.13159,7.82,1,35.41,74.63,1006.44
2026-03-26 00:35:00,N1,0.38512,0.27335,12.609,0.0349,0.09229,8.83,1,35.67,75.48,1006.04
2026-03-26 00:35:00,N2,1.58759,1.06799,38.903,0.09595,0.29626,2.0,0,35.7,72.46,1006.24
2026-03-26 00:35:00,N3,1.73759,1.14938,42.575,0.09305,0.27174,2.0,0,35.81,72.01,1005.89
2026-03-26 00:35:00,N4,1.43328,0.96253,36.23,0.0936,0.26721,2.0,0,35.17,73.22,1005.53
2026-03-26 00:35:00,N5,0.38223,0.28704,10.34,0.04245,0.09933,11.76,1,34.51,72.05,1008.05
2026-03-26 00:40:00,N1,0.38186,0.26279,10.752,0.03642,0.08507,8.27,1,36.36,74.26,1006.87
2026-03-26 00:40:00,N2,1.60241,1.03536,38.13,0.10198,0.3016,7.08,0,35.0,75.76,1007.21
2026-03-26 00:40:00,N3,1.7078,1.14563,42.743,0.10106,0.31166,2.0,0,35.92,74.09,1007.05
2026-03-26 00:40:00,N4,1.42341,0.95829,36.072,0.09595,0.25407,4.54,0,35.5,70.14,1004.87
2026-03-26 00:40:00,N5,0.40845,0.26868,9.495,0.02769,0.07898,7.66,1,35.31,73.26,1007.13
2026-03-26 00:45:00,N1,0.388,0.27889,10.966,0.03289,0.0865,10.92,1,35.42,72.86,1005.18
2026-03-26 00:45:00,N2,1.58843,1.07031,40.38,0.0946,0.2695,2.0,0,35.79,66.57,1006.86
2026-03-26 00:45:00,N3,1.70613,1.13648,42.41,0.10274,0.2944,2.0,0,34.76,72.72,1005.76
2026-03-26 00:45:00,N4,1.42462,0.95608,35.045,0.09899,0.28075,7.76,0,34.88,77.32,1007.55
2026-03-26 00:45:00,N5,0.37546,0.26158,9.962,0.04267,0.1079,12.47,1,35.5,74.43,1005.55
2026-03-26 00:50:00,N1,0.37823,0.26938,8.687,0.03581,0.09486,6.37,1,36.01,75.17,1006.51
2026-03-26 00:50:00,N2,1.59363,1.06985,39.045,0.08599,0.26451,4.68,0,35.21,73.89,1005.74
2026-03-26 00:50:00,N3,1.75079,1.1515,42.107,0.10344,0.29362,6.09,0,36.0,75.53,1006.27
2026-03-26 00:50:00,N4,1.41521,0.98431,37.074,0.07909,0.2274,4.65,0,36.28,77.32,1006.87
2026-03-26 00:50:00,N5,0.42049,0.28017,9.997,0.0484,0.10135,9.17,1,35.84,73.36,1006.66
2026-03-26 00:55:00,N1,0.3926,0.26563,8.645,0.03529,0.08935,14.21,1,36.49,72.96,1005.67
2026-03-26 00:55:00,N2,1.58621,1.05092,40.869,0.08444,0.25024,4.53,0,35.46,75.32,1006.77
2026-03-26 00:55:00,N3,1.70008,1.10946,41.249,0.10596,0.29147,2.0,0,35.42,73.25,1005.78
2026-03-26 00:55:00,N4,1.41247,0.95422,35.531,0.09731,0.28028,2.0,0,35.67,73.93,1005.53
2026-03-26 00:55:00,N5,0.39821,0.26703,9.694,0.04149,0.11396,8.28,1,35.86,76.89,1006.14
2026-03-26 01:00:00,N1,0.38824,0.26772,9.384,0.06657,0.18557,9.62,1,36.59,74.62,1007.25
2026-03-26 01:00:00,N2,1.57945,1.05729,41.025,0.09301,0.26825,2.0,0,36.39,78.34,1006.04
2026-03-26 01:00:00,N3,1.74047,1.15585,41.016,0.11623,0.35532,2.59,0,37.25,76.63,1006.69
2026-03-26 01:00:00,N4,1.45116,0.95189,34.817,0.09319,0.27566,2.0,0,34.77,73.02,1005.95
2026-03-26 01:00:00,N5,0.39739,0.25349,11.425,0.03349,0.08658,5.84,1,35.16,74.45,1005.02
2026-03-26 01:05:00,N1,0.40497,0.27407,9.079,0.03466,0.08561,11.55,1,36.27,71.56,1006.31
2026-03-26 01:05:00,N2,1.57291,1.05062,38.687,0.08867,0.26241,5.61,0,35.76,77.12,1005.59
2026-03-26 01:05:00,N3,1.72129,1.14156,42.234,0.11195,0.31773,2.1,0,36.48,75.35,1004.87
2026-03-26 01:05:00,N4,1.45951,0.95497,35.918,0.08744,0.24297,4.14,0,36.43,73.59,1006.65
2026-03-26 01:05:00,N5,0.38328,0.25359,11.664,0.03201,0.09276,10.47,1,35.79,79.41,1006.12
2026-03-26 01:10:00,N1,0.40863,0.28117,10.495,0.0439,0.10901,6.24,1,36.6,75.48,1006.23
2026-03-26 01:10:00,N2,1.59712,1.0533,39.375,0.10068,0.3028,4.58,0,36.04,76.23,1005.22
2026-03-26 01:10:00,N3,1.72804,1.13984,42.336,0.08786,0.27273,4.58,0,36.92,76.08,1005.38
2026-03-26 01:10:00,N4,1.44196,0.95865,36.22,0.09313,0.26547,2.0,0,36.08,76.88,1006.37
2026-03-26 01:10:00,N5,0.36023,0.26859,11.08,0.03575,0.09305,12.0,1,36.83,72.81,1004.58
2026-03-26 01:15:00,N1,0.40401,0.25978,11.477,0.04677,0.12113,10.4,1,37.6,75.22,1005.96
2026-03-26 01:15:00,N2,1.57384,1.0591,40.022,0.09988,0.27956,2.0,0,37.1,77.14,1005.3
2026-03-26 01:15:00,N3,1.72969,1.14111,43.429,0.09197,0.28266,4.45,0,36.43,74.76,1005.68
2026-03-26 01:15:00,N4,1.41041,0.95571,35.728,0.08369,0.24599,2.0,0,37.39,76.82,1006.04
2026-03-26 01:15:00,N5,0.37754,0.27039,10.428,0.03919,0.11223,8.43,1,37.22,72.71,1005.24
2026-03-26 01:20:00,N1,0.39696,0.26655,10.101,0.04643,0.12127,13.11,1,35.71,74.16,1005.21
2026-03-26 01:20:00,N2,1.58358,1.04893,39.532,0.09199,0.26623,2.72,0,36.21,77.82,1007.19
2026-03-26 01:20:00,N3,1.70388,1.14303,43.531,0.09754,0.2796,2.0,0,37.56,76.38,1006.06
2026-03-26 01:20:00,N4,1.42814,0.97227,35.689,0.10322,0.31506,4.35,0,36.98,75.65,1005.84
2026-03-26 01:20:00,N5,0.40004,0.27144,9.487,0.05048,0.11517,12.88,1,36.12,76.77,1006.08
2026-03-26 01:25:00,N1,0.39693,0.28849,9.569,0.06065,0.12917,5.86,1,37.31,79.97,1006.85
2026-03-26 01:25:00,N2,1.59754,1.04837,40.609,0.08356,0.25514,2.0,0,36.7,75.59,1005.27
2026-03-26 01:25:00,N3,1.72949,1.16975,43.674,0.09672,0.29436,4.38,0,37.48,77.91,1004.37
2026-03-26 01:25:00,N4,1.44336,0.95887,36.337,0.08589,0.25492,2.0,0,36.41,78.92,1006.74
2026-03-26 01:25:00,N5,0.38962,0.26361,9.725,0.04459,0.10738,11.62,1,37.19,76.68,1005.74
2026-03-26 01:30:00,N1,0.38867,0.26671,10.34,0.02793,0.07131,14.7,1,35.84,76.74,1005.35
2026-03-26 01:30:00,N2,1.58248,1.05962,39.752,0.09532,0.26849,2.0,0,37.23,76.67,1005.94
2026-03-26 01:30:00,N3,1.71058,1.15227,43.396,0.09504,0.28379,2.0,0,35.52,76.38,1005.83
2026-03-26 01:30:00,N4,1.43031,0.99136,35.734,0.08999,0.24093,7.1,0,36.43,75.85,1006.31
2026-03-26 01:30:00,N5,0.40512,0.28316,10.605,0.03713,0.10397,6.9,1,36.95,74.04,1005.53
2026-03-26 01:35:00,N1,0.38939,0.27562,9.523,0.0296,0.08876,10.86,1,37.75,75.82,1005.54
2026-03-26 01:35:00,N2,1.6099,1.05907,39.705,0.0966,0.294,2.0,0,37.26,75.67,1006.37
2026-03-26 01:35:00,N3,1.71798,1.14653,43.115,0.09483,0.286,2.0,0,36.48,73.86,1005.51
2026-03-26 01:35:00,N4,1.41659,0.95877,37.926,0.0864,0.26404,4.28,0,37.69,76.34,1006.78
2026-03-26 01:35:00,N5,0.40571,0.26237,10.495,0.03691,0.09676,14.27,1,38.09,77.56,1005.82
2026-03-26 01:40:00,N1,0.41249,0.25658,9.665,0.03322,0.0811,7.31,1,38.09,77.78,1006.65
2026-03-26 01:40:00,N2,1.60025,1.05256,41.024,0.11335,0.3443,5.69,0,36.61,72.49,1007.11
2026-03-26 01:40:00,N3,1.74454,1.15899,42.504,0.09186,0.27764,2.0,0,37.91,74.73,1005.86
2026-03-26 01:40:00,N4,1.42772,0.97233,37.193,0.09394,0.25251,3.76,0,36.78,78.73,1007.42
2026-03-26 01:40:00,N5,0.43712,0.26477,9.988,0.0479,0.10812,8.74,1,37.31,75.54,1004.47
2026-03-26 01:45:00,N1,0.37588,0.25097,9.945,0.05678,0.15161,9.71,1,37.18,77.82,1006.67
2026-03-26 01:45:00,N2,1.57639,1.0627,39.553,0.0854,0.26012,2.0,0,37.44,80.18,1006.27
2026-03-26 01:45:00,N3,1.72675,1.14845,42.185,0.09192,0.27195,2.0,0,37.59,77.38,1005.05
2026-03-26 01:45:00,N4,1.437,0.98525,35.725,0.08474,0.23332,7.75,0,37.48,78.33,1006.7
2026-03-26 01:45:00,N5,0.42996,0.29266,17.093,0.04641,0.12497,9.3,1,38.02,74.83,1007.61
2026-03-26 01:50:00,N1,0.4014,0.25922,10.413,0.04785,0.13285,11.31,1,38.09,79.19,1005.2
2026-03-26 01:50:00,N2,1.6048,1.06765,40.726,0.08909,0.27303,2.0,0,37.45,76.81,1005.15
2026-03-26 01:50:00,N3,1.72902,1.16105,43.836,0.1131,0.33204,2.84,0,37.14,76.43,1006.19
2026-03-26 01:50:00,N4,1.45125,0.95344,36.115,0.08704,0.24828,2.0,0,37.49,74.96,1006.49
2026-03-26 01:50:00,N5,0.40053,0.25568,11.644,0.04519,0.12815,10.87,1,36.2,77.0,1006.9
2026-03-26 01:55:00,N1,0.39808,0.26357,8.77,0.06211,0.17442,5.95,1,37.99,79.77,1004.89
2026-03-26 01:55:00,N2,1.58393,1.06377,38.818,0.09899,0.28588,2.0,0,37.91,77.11,1004.59
2026-03-26 01:55:00,N3,1.70371,1.15844,43.685,0.12164,0.31342,2.0,0,38.04,74.86,1006.58
2026-03-26 01:55:00,N4,1.45898,0.96693,35.702,0.0843,0.25137,2.58,0,37.64,79.41,1007.24
2026-03-26 01:55:00,N5,0.41243,0.28002,10.374,0.05354,0.1251,12.68,1,37.12,78.15,1004.49
2026-03-26 02:00:00,N1,0.41224,0.28447,8.481,0.02333,0.06418,12.53,1,38.6,78.1,1006.06
2026-03-26 02:00:00,N2,1.5882,1.05922,40.596,0.1159,0.33653,2.0,0,37.83,74.45,1005.9
2026-03-26 02:00:00,N3,1.74941,1.15041,43.042,0.10255,0.2897,4.82,0,37.81,76.54,1004.61
2026-03-26 02:00:00,N4,1.43397,0.95964,35.987,0.07773,0.22486,5.37,0,38.81,77.52,1005.55
2026-03-26 02:00:00,N5,0.39863,0.25677,8.188,0.04459,0.11863,11.97,1,37.62,75.17,1006.34
2026-03-26 02:05:00,N1,0.38219,0.28592,9.417,0.04853,0.11507,7.75,1,38.1,78.27,1005.45
2026-03-26 02:05:00,N2,1.57665,1.07623,41.014,0.0981,0.27533,2.0,0,37.73,73.78,1006.07
2026-03-26 02:05:00,N3,1.72138,1.13172,42.864,0.09798,0.29486,2.0,0,37.85,83.09,1006.65
2026-03-26 02:05:00,N4,1.45953,0.96695,35.533,0.09856,0.25549,4.36,0,37.81,76.42,1005.4
2026-03-26 02:05:00,N5,0.36077,0.28199,9.762,0.03382,0.10202,6.22,1,38.3,77.71,1005.71
2026-03-26 02:10:00,N1,0.40405,0.24915,10.523,0.04709,0.10776,12.05,1,38.73,75.27,1005.44
2026-03-26 02:10:00,N2,1.62551,1.0568,39.194,0.0903,0.2712,5.03,0,38.91,74.7,1005.57
2026-03-26 02:10:00,N3,1.72369,1.13421,42.335,0.0999,0.30288,3.87,0,37.86,76.87,1005.26
2026-03-26 02:10:00,N4,1.4501,0.94841,36.166,0.09097,0.26143,2.0,0,37.74,76.64,1006.04
2026-03-26 02:10:00,N5,0.40368,0.25338,10.377,0.03648,0.10884,7.28,1,37.64,77.67,1005.4
2026-03-26 02:15:00,N1,0.4093,0.26588,9.093,0.02612,0.06818,7.33,1,38.32,75.77,1003.94
2026-03-26 02:15:00,N2,1.57989,1.05026,40.875,0.10606,0.28418,2.0,0,37.77,78.2,1004.28
2026-03-26 02:15:00,N3,1.72656,1.16487,42.934,0.10689,0.30796,2.0,0,38.49,78.07,1005.66
2026-03-26 02:15:00,N4,1.46128,0.95255,36.535,0.10147,0.3015,6.17,0,37.56,76.38,1005.8
2026-03-26 02:15:00,N5,0.39924,0.27436,9.206,0.05527,0.13844,8.8,1,38.04,78.02,1004.7
2026-03-26 02:20:00,N1,0.37587,0.28086,11.573,0.04696,0.12643,11.39,1,38.17,76.87,1005.25
2026-03-26 02:20:00,N2,1.59921,1.06157,40.058,0.08795,0.24877,3.98,0,37.79,74.84,1005.41
2026-03-26 02:20:00,N3,1.72386,1.13893,43.231,0.09028,0.27812,5.14,0,38.69,80.05,1005.13
2026-03-26 02:20:00,N4,1.43697,0.96585,35.944,0.08952,0.24753,2.0,0,37.58,77.89,1006.28
2026-03-26 02:20:00,N5,0.39813,0.26125,10.86,0.04414,0.11722,7.72,1,39.04,80.08,1005.17
2026-03-26 02:25:00,N1,0.38861,0.27133,10.787,0.04739,0.10623,10.12,1,38.64,77.08,1006.59
2026-03-26 02:25:00,N2,1.59005,1.07218,42.046,0.08461,0.26059,2.0,0,38.34,78.29,1005.56
2026-03-26 02:25:00,N3,1.728,1.15721,43.632,0.09082,0.27573,2.0,0,38.85,78.7,1004.97
2026-03-26 02:25:00,N4,1.46219,0.96833,35.037,0.0988,0.27833,2.0,0,38.1,78.03,1005.28
2026-03-26 02:25:00,N5,0.41556,0.28221,9.607,0.06001,0.12783,12.2,1,38.31,77.77,1004.88
2026-03-26 02:30:00,N1,0.40361,0.29075,10.64,0.03602,0.08766,13.53,1,38.03,79.06,1004.36
2026-03-26 02:30:00,N2,1.61304,1.04558,38.865,0.08145,0.24025,3.09,0,39.12,78.92,1005.66
2026-03-26 02:30:00,N3,1.74309,1.15854,44.088,0.10253,0.3095,2.0,0,38.63,74.34,1005.28
2026-03-26 02:30:00,N4,1.44851,0.95699,34.691,0.07321,0.21974,2.26,0,38.37,80.12,1005.59
2026-03-26 02:30:00,N5,0.38322,0.23644,9.574,0.04796,0.13915,7.25,1,38.19,79.88,1006.32
2026-03-26 02:35:00,N1,0.41296,0.28087,10.788,0.04774,0.11959,12.28,1,39.03,78.73,1004.81
2026-03-26 02:35:00,N2,1.64133,1.06895,39.42,0.07422,0.23108,3.01,0,38.81,80.06,1005.72
2026-03-26 02:35:00,N3,1.73778,1.16937,43.25,0.09236,0.27105,2.0,0,38.19,79.34,1004.29
2026-03-26 02:35:00,N4,1.44765,0.95671,36.084,0.09317,0.25021,4.22,0,39.32,81.2,1006.45
2026-03-26 02:35:00,N5,0.41229,0.2832,10.749,0.0337,0.10017,6.82,1,38.86,78.8,1006.08
2026-03-26 02:40:00,N1,0.40824,0.26966,10.444,0.03157,0.07825,13.94,1,38.08,74.46,1005.82
2026-03-26 02:40:00,N2,1.60215,1.05064,39.281,0.09399,0.27638,6.3,0,38.69,77.0,1005.25
2026-03-26 02:40:00,N3,1.74426,1.15342,44.088,0.10568,0.30628,6.21,0,38.33,77.9,1004.63
2026-03-26 02:40:00,N4,1.45844,0.95023,35.908,0.07189,0.21952,2.0,0,38.39,82.65,1006.26
2026-03-26 02:40:00,N5,0.40122,0.26568,9.775,0.04014,0.09174,10.05,1,39.6,81.87,1007.09
2026-03-26 02:45:00,N1,0.41415,0.27081,10.507,0.04981,0.13366,8.69,1,38.91,78.78,1004.87
2026-03-26 02:45:00,N2,1.58237,1.07166,38.08,0.11575,0.34314,4.64,0,38.39,80.86,1005.76
2026-03-26 02:45:00,N3,1.725,1.16013,43.073,0.08538,0.25763,2.49,0,38.16,77.4,1004.53
2026-03-26 02:45:00,N4,1.44665,0.97701,35.478,0.08769,0.23968,2.0,0,38.44,80.92,1004.79
2026-03-26 02:45:00,N5,0.39548,0.25651,10.618,0.0355,0.0924,15.14,1,38.04,82.06,1006.49
2026-03-26 02:50:00,N1,0.38978,0.27234,11.094,0.05436,0.15309,6.64,1,38.06,80.46,1006.85
2026-03-26 02:50:00,N2,1.61951,1.07039,40.679,0.08881,0.25292,2.0,0,38.58,77.21,1005.61
2026-03-26 02:50:00,N3,1.74087,1.17567,42.914,0.12034,0.31429,2.0,0,38.18,78.79,1006.15
2026-03-26 02:50:00,N4,1.44853,0.94669,36.814,0.07736,0.23501,2.0,0,38.85,75.67,1005.43
2026-03-26 02:50:00,N5,0.40606,0.26573,10.424,0.04241,0.1136,6.16,1,39.64,78.06,1004.75
2026-03-26 02:55:00,N1,0.38236,0.26294,10.898,0.03412,0.09474,6.35,1,38.07,75.33,1005.92
2026-03-26 02:55:00,N2,1.59906,1.09062,40.891,0.10098,0.2832,4.92,0,38.26,81.32,1005.81
2026-03-26 02:55:00,N3,1.75909,1.16037,42.338,0.10915,0.32088,2.04,0,38.81,83.13,1005.01
2026-03-26 02:55:00,N4,1.44785,0.96703,36.664,0.0958,0.27364,6.27,0,38.61,78.89,1004.9
